Customer_Subtype;Label_Customer_Subtype;Number_of_houses;Avg_size_househol;Avg_age;Label_Avg_age;Customer_main_type;Label_Customer_main_type;Roman_catholic;Label_Roman_catholic;Protestant;Label_Protestant;Other_religion;Label_Other_religion;No_religion;Married;Living_together;Other_relation;Singles;Household_without_children;Household_with_children;High_level_education;Medium_level_education;Lower_level_education;High_status;Entrepreneur;Farmer;Middle_management;Skilled_labourers;Unskilled_labourers;Social_class_A;Social_class_B1;Social_class_B2;Social_class_C;Social_class_D;Rented_house;Home_owners;1_car;2_cars;No_car;National_Health_Service;Private_health_insurance;Income_<30.000;Income_30_45.000;Income_45_75.000;Income_75_122.000;Income_>123.000;Average_income;Purchasing_power_class;Contribution_private_third_party_insurance;Label_Contribution_private_third_party_insurance;Contribution_third_party_insurance_(firms);Label_Contribution_third_party_insurance_(firms);Contribution_third_party_insurane_(agriculture);Label_Contribution_third_party_insurane_(agriculture);Contribution_car_policies;Label_Contribution_car_policies;Contribution_delivery_van_policies;Label_Contribution_delivery_van_policies;Contribution_motorcycle/scooter_policies;Label_Contribution_motorcycle/scooter_policies;Contribution_lorry_policies;Label_Contribution_lorry_policies;Contribution_trailer_policies;Label_Contribution_trailer_policies;Contribution_tractor_policies;Label_Contribution_tractor_policies;Contribution_agricultural_machines_policies;Label_Contribution_agricultural_machines_policies;Contribution_moped_policies;Label_Contribution_moped_policies;Contribution_life_insurances;Label_Contribution_life_insurances;Contribution_private_accident_insurance_policies;Label_Contribution_private_accident_insurance_policies;Contribution_family_accidents_insurance_policies;Label_Contribution_family_accidents_insurance_policies;Contribution_disability_insurance_policies;Label_Contribution_disability_insurance_policies;Contribution_fire_policies;Label_Contribution_fire_policies;Contribution_surfboard_policies;Label_Contribution_surfboard_policies;Contribution_boat_policies;Label_Contribution_boat_policies;Contribution_bicycle_policies;Label_Contribution_bicycle_policies;Contribution_property_insurance_policies;Label_Contribution_property_insurance_policies;Contribution_social_security_insurance_policies;Label_Contribution_social_security_insurance_policies;Number_of_private_third_party_insurance;Number_of_third_party_insurance_(firms);Number_of_third_party_insurance_(agriculture);Number_of_car_policies;Number_of_delivery_van_policies;Number_of_motorcycle/scooter_policies;Number_of_lorry_policies;Number_of_trailer_policies;Number_of_tractor_policies;Number_of_agricultural_machines_policies;Number_of_moped_policies;Number_of_life_insurances;Number_of_private_accident_insurance_policies;Number_of_family_accidents_insurance_policies;Number_of_disability_insurance_policies;Number_of_fire_policies;Number_of_surfboard_policies;Number_of_boat_policies;Number_of_bicycle_policies;Number_of_property_insurance_policies;Number_of_social_security_insurance_policies;Number_of_mobile_home_policies;Phase
23;Young and rising;1;2;3;40-50 years;5;Living well;0;0%;5;50 - 62%;1;1 - 10%;4;2;1;7;3;4;2;2;5;2;1;1;1;7;2;1;1;4;1;4;0;8;1;6;1;3;7;2;3;6;1;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
37;Mixed small town dwellers;1;3;3;40-50 years;8;Family with grown ups;0;0%;5;50 - 62%;0;0%;4;7;2;0;0;3;6;3;5;2;1;0;0;5;2;2;1;3;3;2;1;8;1;9;0;0;5;4;2;3;3;2;0;5;4;2;50 - 99;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;100 - 199;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Phase 1 [Training]
39;Large religous families;1;3;2;30-40 years;9;Conservative families;0;0%;5;50 - 62%;0;0%;4;7;0;2;0;1;8;0;3;6;0;0;0;3;3;4;0;1;2;5;2;9;0;7;2;0;9;0;2;6;1;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;100 - 199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
7;Dinki's (double income no kids);1;2;4;50-60 years;2;Driven Growers;4;37 - 49%;5;50 - 62%;0;0%;0;5;0;4;4;3;2;0;6;3;6;0;0;0;0;3;4;0;0;2;3;0;9;9;0;0;4;5;4;4;0;3;0;4;6;0;0;0;0;0;0;5;500 - 999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
10;Stable family;1;3;2;30-40 years;3;Average Family;0;0%;4;37 - 49%;2;11 - 23%;4;9;0;0;0;5;4;3;5;2;7;0;0;2;0;0;4;4;0;2;0;0;9;5;4;0;0;9;0;3;6;0;0;5;8;2;50 - 99;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
33;Lower class large families;1;3;3;40-50 years;8;Family with grown ups;1;1 - 10%;4;37 - 49%;2;11 - 23%;3;7;1;1;1;4;4;1;2;7;2;1;1;1;4;2;2;1;2;5;1;2;7;4;4;2;7;2;3;3;3;0;1;4;3;0;0;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
29;Porchless seniors: no front yard;1;1;2;30-40 years;7;Retired and Religeous;0;0%;3;24 - 36%;2;11 - 23%;5;5;2;3;7;2;0;0;4;5;1;0;0;4;3;2;0;0;0;5;4;9;0;8;0;1;7;2;3;4;2;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
29;Porchless seniors: no front yard;1;2;3;40-50 years;7;Retired and Religeous;1;1 - 10%;6;63 - 75%;0;0%;3;5;0;4;4;3;2;2;2;6;3;0;0;2;0;4;2;1;3;4;1;5;4;7;1;2;7;2;4;4;2;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
32;Mixed seniors;1;3;3;40-50 years;7;Retired and Religeous;0;0%;7;76 - 88%;0;0%;2;7;0;2;0;4;5;0;0;9;0;0;0;2;7;0;0;0;0;9;0;9;0;7;0;2;9;0;3;4;2;2;0;4;1;2;50 - 99;0;0;0;0;5;500 - 999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;50 - 99;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
2;Very Important Provincials;1;2;5;60-70 years;1;Successful hedonists;0;0%;9;100%;0;0%;0;9;0;0;0;7;2;6;3;0;6;2;0;2;0;0;7;2;0;0;0;0;9;9;0;0;0;9;2;3;3;2;1;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;100 - 199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
35;Village families;1;3;3;40-50 years;8;Family with grown ups;0;0%;4;37 - 49%;0;0%;5;5;2;3;2;2;6;0;4;5;0;0;0;4;4;1;0;0;2;7;1;1;8;6;2;2;8;1;4;1;0;4;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1 - 49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
23;Young and rising;1;2;2;30-40 years;5;Living well;0;0%;3;24 - 36%;1;1 - 10%;5;3;4;2;1;7;1;0;4;5;0;0;0;4;2;3;0;3;2;4;0;7;2;4;1;4;9;0;3;5;2;0;0;3;3;2;50 - 99;0;0;0;0;5;500 - 999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;50 - 99;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
36;Couples with teens 'Married with children';1;2;2;30-40 years;8;Family with grown ups;0;0%;4;37 - 49%;2;11 - 23%;3;5;1;3;2;7;1;0;4;5;0;0;0;3;2;4;0;1;1;7;1;9;0;6;0;3;7;2;2;4;3;0;0;4;3;0;0;0;0;0;0;5;500 - 999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
33;Lower class large families;1;2;4;50-60 years;8;Family with grown ups;0;0%;2;11 - 23%;0;0%;7;9;0;0;0;6;3;0;0;9;0;0;0;2;4;4;0;0;0;7;2;9;0;7;2;0;9;0;5;4;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;100 - 199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
3;High status seniors;1;2;4;50-60 years;1;Successful hedonists;0;0%;5;50 - 62%;0;0%;4;2;0;7;4;3;2;2;4;3;2;0;0;4;2;2;1;1;4;3;1;3;6;7;0;2;7;2;5;0;3;2;0;3;6;0;0;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
33;Lower class large families;1;3;3;40-50 years;8;Family with grown ups;1;1 - 10%;4;37 - 49%;1;1 - 10%;4;6;0;3;2;2;5;1;4;5;2;1;1;3;3;2;2;2;2;4;1;3;6;6;1;2;6;3;3;2;3;1;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
41;Mixed rurals;1;3;3;40-50 years;10;Farmers;0;0%;7;76 - 88%;1;1 - 10%;2;8;1;1;1;5;3;0;3;6;2;0;2;3;2;3;1;2;3;4;1;3;6;6;2;2;6;3;2;7;1;1;0;3;4;0;0;0;0;3;100 - 199;6;1000 - 4999;0;0;0;0;0;0;3;100 - 199;4;200 - 499;0;0;0;0;0;0;0;0;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
23;Young and rising;1;1;3;40-50 years;5;Living well;1;1 - 10%;4;37 - 49%;1;1 - 10%;4;2;2;5;5;3;1;1;6;3;1;0;0;4;1;4;1;2;5;2;1;8;1;4;0;5;8;1;7;2;1;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
13;Young all american family;1;3;3;40-50 years;3;Average Family;1;1 - 10%;4;37 - 49%;1;1 - 10%;5;6;2;1;1;4;5;2;5;3;1;0;0;6;1;2;1;3;4;3;0;1;8;7;2;0;8;1;1;3;6;1;0;5;6;0;0;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
33;Lower class large families;1;2;4;50-60 years;8;Family with grown ups;0;0%;2;11 - 23%;2;11 - 23%;5;7;0;2;0;6;3;0;2;7;0;0;0;3;4;3;0;2;0;7;0;9;0;7;2;0;9;0;6;3;0;0;0;3;3;2;50 - 99;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;100 - 199;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Phase 1 [Training]
3;High status seniors;1;2;3;40-50 years;1;Successful hedonists;0;0%;6;63 - 75%;1;1 - 10%;3;5;0;4;3;3;4;1;3;5;1;0;1;6;1;3;1;2;2;3;3;2;7;7;0;2;7;2;0;5;4;0;0;4;6;2;50 - 99;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;3;100 - 199;0;0;0;0;0;0;0;0;0;0;0;0;2;50 - 99;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
6;Career and childcare;1;3;3;40-50 years;2;Driven Growers;3;24 - 36%;5;50 - 62%;2;11 - 23%;0;7;0;2;0;3;6;7;1;2;7;0;0;0;1;2;7;0;1;1;2;2;7;8;1;0;4;5;1;1;5;4;0;6;8;2;50 - 99;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;200 - 499;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Phase 1 [Training]
36;Couples with teens 'Married with children';1;1;3;40-50 years;8;Family with grown ups;1;1 - 10%;6;63 - 75%;1;1 - 10%;2;1;0;8;8;1;1;0;4;5;1;0;2;2;4;1;0;4;1;5;1;2;7;3;0;6;9;0;8;1;1;0;0;2;3;2;50 - 99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1 - 49;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
30;Religious elderly singles;1;3;4;50-60 years;7;Retired and Religeous;0;0%;5;50 - 62%;1;1 - 10%;3;6;1;3;1;5;4;0;0;9;0;0;0;0;3;6;0;0;0;9;0;9;0;6;1;2;6;3;5;4;0;0;0;3;2;0;0;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
9;Modern, complete families;1;3;3;40-50 years;3;Average Family;1;1 - 10%;5;50 - 62%;2;11 - 23%;1;6;1;3;2;3;5;1;3;5;1;0;0;3;3;3;1;2;2;5;1;8;1;5;1;3;6;3;5;2;2;1;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
23;Young and rising;1;1;2;30-40 years;5;Living well;2;11 - 23%;4;37 - 49%;2;11 - 23%;4;7;1;2;8;0;1;5;4;0;1;0;0;3;3;3;0;5;1;3;0;8;1;7;1;2;6;3;3;5;1;0;0;3;3;2;50 - 99;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;50 - 99;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
17;Fresh masters in the city;1;2;4;50-60 years;4;Career Loners;0;0%;5;50 - 62%;3;24 - 36%;2;5;1;4;4;4;2;1;4;5;2;1;1;3;1;4;2;1;2;4;1;4;5;6;1;2;7;2;4;2;3;1;0;3;5;0;0;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
13;Young all american family;1;3;2;30-40 years;3;Average Family;2;11 - 23%;3;24 - 36%;1;1 - 10%;5;6;1;3;2;2;6;1;7;2;1;1;0;5;1;3;1;4;3;2;1;7;2;6;1;2;6;3;2;3;5;0;0;4;6;2;50 - 99;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;100 - 199;0;0;0;0;0;0;3;100 - 199;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
8;Middle class families;1;3;4;50-60 years;2;Driven Growers;0;0%;2;11 - 23%;0;0%;7;9;0;0;0;5;4;3;5;1;5;0;1;3;1;0;5;3;1;1;0;5;4;9;0;0;5;4;1;5;4;1;0;4;7;0;0;0;0;0;0;5;500 - 999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
33;Lower class large families;1;3;2;30-40 years;8;Family with grown ups;0;0%;7;76 - 88%;0;0%;2;7;2;0;0;4;5;0;2;7;0;2;0;2;4;2;0;0;4;5;0;2;7;5;4;0;9;0;0;5;4;0;0;4;3;2;50 - 99;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;4;200 - 499;0;0;0;0;0;0;0;0;4;200 - 499;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;Phase 1 [Training]
2;Very Important Provincials;1;3;3;40-50 years;1;Successful hedonists;0;0%;2;11 - 23%;2;11 - 23%;5;9;0;0;0;4;5;2;6;2;2;5;0;2;0;0;3;2;4;0;0;9;0;5;4;0;2;7;0;0;7;2;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1 - 49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Phase 1 [Training]
34;Large family, employed child;1;4;2;30-40 years;8;Family with grown ups;1;1 - 10%;4;37 - 49%;1;1 - 10%;4;7;1;2;0;0;9;0;3;6;3;0;0;3;5;0;0;0;5;4;0;0;9;6;2;1;5;4;0;6;0;3;0;5;6;0;0;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
23;Young and rising;1;1;2;30-40 years;5;Living well;2;11 - 23%;4;37 - 49%;1;1 - 10%;3;3;2;5;6;2;2;2;5;4;1;0;0;2;3;4;1;2;3;5;1;8;1;5;0;4;8;1;7;2;1;0;1;3;3;2;50 - 99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;50 - 99;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
23;Young and rising;1;2;3;40-50 years;5;Living well;1;1 - 10%;4;37 - 49%;2;11 - 23%;4;3;2;4;4;4;1;1;6;3;1;0;0;4;1;4;1;2;5;3;1;8;1;5;0;4;8;1;6;2;1;0;1;2;3;2;50 - 99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1 - 49;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
33;Lower class large families;2;3;3;40-50 years;8;Family with grown ups;0;0%;4;37 - 49%;0;0%;5;7;0;2;2;1;6;0;2;7;0;0;0;3;6;0;0;1;1;6;2;4;5;5;2;3;8;1;3;4;2;0;0;3;3;1;1 - 49;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;200 - 499;0;0;0;0;0;0;2;50 - 99;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
33;Lower class large families;1;3;3;40-50 years;8;Family with grown ups;0;0%;4;37 - 49%;0;0%;5;9;0;0;0;3;6;1;2;7;1;0;0;3;4;2;1;1;1;6;1;5;4;6;1;2;7;2;2;4;3;1;0;4;3;0;0;0;0;0;0;5;500 - 999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
39;Large religous families;1;3;3;40-50 years;9;Conservative families;2;11 - 23%;4;37 - 49%;1;1 - 10%;3;8;0;1;1;5;4;1;4;4;1;0;0;6;1;3;0;3;2;4;0;5;4;5;2;3;6;3;2;4;3;1;0;4;5;0;0;0;0;0;0;7;5000 - 9999;0;0;0;0;0;0;3;100 - 199;3;100 - 199;3;100 - 199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
6;Career and childcare;1;5;3;40-50 years;2;Driven Growers;2;11 - 23%;4;37 - 49%;0;0%;4;4;2;4;0;1;8;4;5;0;4;0;0;0;1;4;4;4;1;1;0;0;9;5;0;4;7;2;4;2;2;3;1;5;8;2;50 - 99;0;0;0;0;6;1000 - 4999;0;0;3;100 - 199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;200 - 499;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Phase 1 [Training]
9;Modern, complete families;1;2;3;40-50 years;3;Average Family;0;0%;4;37 - 49%;1;1 - 10%;5;4;3;3;2;3;4;1;4;5;1;0;0;2;3;4;1;1;3;4;1;8;1;6;1;2;8;1;3;4;2;0;0;3;4;2;50 - 99;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;100 - 199;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
31;Low income catholics;1;4;3;40-50 years;7;Retired and Religeous;1;1 - 10%;4;37 - 49%;1;1 - 10%;4;7;1;2;0;2;7;2;0;7;5;0;0;2;0;3;2;2;5;2;0;6;3;6;2;1;5;4;7;2;0;0;0;2;1;2;50 - 99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
31;Low income catholics;1;2;3;40-50 years;7;Retired and Religeous;0;0%;6;63 - 75%;0;0%;3;3;0;6;3;4;3;0;3;6;2;0;0;2;4;4;1;0;2;4;3;9;0;5;0;4;5;4;5;3;1;0;0;2;1;0;0;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
22;Mixed apartment dwellers;2;3;3;40-50 years;5;Living well;0;0%;5;50 - 62%;0;0%;4;7;0;2;0;2;7;2;1;7;0;2;0;1;1;5;2;0;0;7;0;4;5;6;1;2;7;2;0;6;3;0;0;4;2;2;50 - 99;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;50 - 99;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
32;Mixed seniors;1;2;4;50-60 years;7;Retired and Religeous;0;0%;6;63 - 75%;1;1 - 10%;3;5;0;4;4;4;2;2;3;5;2;0;0;4;3;2;2;3;0;5;2;7;2;6;0;3;9;0;5;2;2;0;0;3;1;2;50 - 99;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;100 - 199;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
37;Mixed small town dwellers;1;2;3;40-50 years;8;Family with grown ups;1;1 - 10%;4;37 - 49%;1;1 - 10%;4;5;1;4;3;3;3;0;4;5;1;1;1;4;2;2;1;2;3;4;1;2;7;5;1;4;7;2;3;3;3;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;100 - 199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
30;Religious elderly singles;1;2;4;50-60 years;7;Retired and Religeous;2;11 - 23%;6;63 - 75%;2;11 - 23%;2;2;0;7;4;3;2;0;4;6;1;0;1;1;1;7;0;1;1;7;1;1;8;5;0;4;9;0;4;3;3;0;0;3;2;0;0;0;0;0;0;0;0;0;0;4;200 - 499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phase 1 [Training]
33;Lower class large families;1;4;3;40-50 years;8;Family with grown ups;1;1 - 10%;4;37 - 49%;1;1 - 10%;5;8;1;1;1;2;7;2;2;6;3;1;1;2;4;1;3;1;1;5;1;4;5;5;4;1;7;2;4;2;4;0;1;4;3;0;0;0;0;0;0;6;1000 - 4999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;100 - 199;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Phase 1 [Training]
